latent_key,group,chunk_id,mean_margin,std_margin,sem_margin,n
action_head_input,intervention_recovered_success,0,-0.0042467428299971435,0.014124078890910914,0.00391731466614445,13
action_head_input,intervention_recovered_success,1,-0.0012163736097646931,0.00886169820326442,0.0024577928661197674,13
action_head_input,intervention_recovered_success,2,0.012147333001726657,0.0,0.0,13
action_head_input,intervention_recovered_success,3,0.01729654531815759,0.014935153222287518,0.004142266211528375,13
action_head_input,intervention_recovered_success,4,0.01910803777698345,0.01880874240384748,0.005216606551081993,13
action_head_input,intervention_recovered_success,5,-0.010292006957658648,0.011026000132370503,0.0030580622185026603,13
action_head_input,intervention_recovered_success,6,-0.04352855770786463,0.015726185189121104,0.0043616590051398845,13
action_head_input,intervention_recovered_success,7,-0.03938234639366018,0.028650610847830955,0.007946249729632255,13
action_head_input,intervention_recovered_success,8,-0.04167926627787954,0.02758389466716249,0.007650395892265543,13
action_head_input,intervention_recovered_success,9,-0.013440557751765534,0.027140322436035983,0.007527371090442574,13
action_head_input,intervention_recovered_success,10,0.00523802821069441,0.018277569175779582,0.005069285604162567,13
action_head_input,intervention_recovered_success,11,0.00649285298039674,0.023672798136938948,0.0065656528858801366,13
action_head_input,intervention_recovered_success,12,-0.011536999690016677,0.02806999742471975,0.007785216539766862,13
action_head_input,intervention_recovered_success,13,-0.027089755517406396,0.03434006630955884,0.009524220760149834,13
action_head_input,intervention_recovered_success,14,-0.02051963104012932,0.038019569034236304,0.010544731201844761,13
action_head_input,intervention_recovered_success,15,-0.03186741148896875,0.0310364767468504,0.00860796987080884,13
action_head_input,intervention_recovered_success,16,-0.018884584306089105,0.038460900504143525,0.010667134528323715,13
action_head_input,intervention_recovered_success,17,-0.005948359671143821,0.04482222859640101,0.012431449498837859,13
action_head_input,intervention_recovered_success,18,0.004055867383451415,0.039353898568114415,0.011360491965981044,12
action_head_input,intervention_recovered_success,19,0.00862418177045888,0.029003829911691616,0.008372684503522637,12
action_head_input,intervention_recovered_success,20,0.03539707766237151,0.05049971422363252,0.014578011800506706,12
action_head_input,intervention_recovered_success,21,0.012884358832946521,0.058512142734398816,0.018503164181757292,10
action_head_input,intervention_recovered_success,22,0.0035344983464200147,0.05519256640120699,0.019513518986691132,8
action_head_input,intervention_recovered_success,23,-0.0016504552205710797,0.03374984541409863,0.012756242536082672,7
action_head_input,intervention_recovered_success,24,0.006089242491159575,0.0389539444554413,0.01472320708773158,7
action_head_input,intervention_recovered_success,25,0.00021554069543062125,0.04869003347024398,0.018403102841382402,7
action_head_input,intervention_recovered_success,26,0.02584188690878639,0.04619728149746669,0.01746093115564892,7
action_head_input,intervention_recovered_success,27,0.03462724092694899,0.02708160430662073,0.012111261633871002,5
action_head_input,intervention_recovered_success,28,0.023918136091840497,0.05060395472302417,0.02921620688139764,3
action_head_input,intervention_recovered_success,29,0.04433770818656704,0.006482306860502895,0.004583683138793676,2
action_head_input,intervention_recovered_success,30,0.030348279469866693,0.0,0.0,1
action_head_input,natural_failure,0,-0.010506667307851143,0.009956087592653607,0.0017331323906187466,33
action_head_input,natural_failure,1,-0.007516429974985627,0.00904092846359838,0.0015738236346063547,33
action_head_input,natural_failure,2,-0.010753275399750307,0.009120268879612118,0.0015876350282485762,33
action_head_input,natural_failure,3,-0.015664523945349444,0.021280230058920217,0.003704412566854813,33
action_head_input,natural_failure,4,-0.019725839313290066,0.023743070034090326,0.004133137976726414,33
action_head_input,natural_failure,5,-0.051155938910440756,0.019715144519899187,0.003431966144851872,33
action_head_input,natural_failure,6,-0.05317037604211471,0.022879468156924525,0.003982804186270452,33
action_head_input,natural_failure,7,-0.030719182687073,0.03098845194631096,0.005394397076509594,33
action_head_input,natural_failure,8,0.0006549876416684475,0.02228038799914251,0.003878517716674189,33
action_head_input,natural_failure,9,0.022177522598505615,0.01901060207576894,0.003309321047656381,33
action_head_input,natural_failure,10,0.013590031764803206,0.022442426211391326,0.0039067249488377144,33
action_head_input,natural_failure,11,-0.016112595528439907,0.020410704148359562,0.0035530475345516704,33
action_head_input,natural_failure,12,-0.036376036116976374,0.01951712928541917,0.003397496116990073,33
action_head_input,natural_failure,13,-0.04631438765617506,0.020177934858116774,0.0035125276021277345,33
action_head_input,natural_failure,14,-0.01723895022575657,0.04262317845160222,0.007419742994236324,33
action_head_input,natural_failure,15,0.03178100095911684,0.043976725628693716,0.007655365314049864,33
action_head_input,natural_failure,16,0.06592255916914766,0.02647117840051719,0.004608040686347131,33
action_head_input,natural_failure,17,0.06296899050049039,0.024666150137301265,0.004293825597352719,33
action_head_input,natural_failure,18,0.05073975935601949,0.031070703429734933,0.005408715221942919,33
action_head_input,natural_failure,19,0.03811944207778286,0.036034174191213214,0.006272744577505701,33
action_head_input,natural_failure,20,0.023303298093254283,0.02986439401421905,0.0051987237065326255,33
action_head_input,natural_failure,21,0.007990443617811588,0.02388392976100324,0.004157658507805975,33
action_head_input,natural_failure,22,-6.818344680589601e-05,0.032974621982368675,0.005740144900715965,33
action_head_input,natural_failure,23,9.50081419797175e-05,0.02883343883803399,0.005019257446066937,33
action_head_input,natural_failure,24,0.006020370831111421,0.0416275593798155,0.007246427959994905,33
action_head_input,natural_failure,25,0.013815108393051974,0.04284952149174353,0.0074591442601060105,33
action_head_input,natural_failure,26,0.01557186076815599,0.033856392580684305,0.0058936414595614035,33
action_head_input,natural_failure,27,0.020830768950574903,0.03132471174822378,0.0054529323946187055,33
action_head_input,natural_failure,28,0.029615828647261477,0.03356773280677732,0.005843392242750974,33
action_head_input,natural_failure,29,0.025733023890109688,0.03368762236787798,0.005864262336520934,33
action_head_input,natural_failure,30,0.02834817881992286,0.03243667788193674,0.005646500852677578,33
action_head_input,natural_success,0,0.010419334372660077,0.01449607643056543,0.003241421230577681,20
action_head_input,natural_success,1,0.007478032287031089,0.00881186576382171,0.001970393085650845,20
action_head_input,natural_success,2,0.010852609662481305,0.013344220322184606,0.002983858374713892,20
action_head_input,natural_success,3,0.015656311903672098,0.020926064330003272,0.0046792102343420905,20
action_head_input,natural_success,4,0.019694442245508113,0.02351735726300697,0.005258640949123198,20
action_head_input,natural_success,5,-0.03606448255476771,0.024617222506487856,0.00550457829417446,20
action_head_input,natural_success,6,-0.048722543648820935,0.017510870432045317,0.003915549663124444,20
action_head_input,natural_success,7,-0.037731873941275994,0.024551241108639776,0.005489824405090583,20
action_head_input,natural_success,8,-0.0111767537073242,0.02516539232157586,0.005627152791149487,20
action_head_input,natural_success,9,0.018322028452121674,0.03022844234434675,0.006759285193589244,20
action_head_input,natural_success,10,0.013416915168352037,0.01800663877233753,0.004026406834123007,20
action_head_input,natural_success,11,-0.0073631610463170735,0.026282054065568293,0.005876845947893542,20
action_head_input,natural_success,12,-0.03173235633448136,0.023337577352035163,0.005218440938931016,20
action_head_input,natural_success,13,-0.045560913338812174,0.02955643645552381,0.006609020108720418,20
action_head_input,natural_success,14,-0.04468445933013008,0.01781663013189336,0.00398391961048846,20
action_head_input,natural_success,15,0.003219017791725449,0.048085417109012304,0.010752226138218293,20
action_head_input,natural_success,16,0.013690284477740278,0.043346795314546493,0.009692638093009534,20
action_head_input,natural_success,17,0.005095125011365503,0.04627446526277051,0.010347284995000752,20
action_head_input,natural_success,18,0.019708531556343934,0.0530124625976162,0.01185394700229349,20
action_head_input,natural_success,19,0.031031340660417055,0.054916498854608045,0.012279702452519293,20
action_head_input,natural_success,20,0.057189370579491756,0.04569417643720119,0.011423544109300297,16
action_head_input,natural_success,21,0.050029569986240266,0.043302248283628025,0.013693373238238144,10
action_head_input,natural_success,22,0.01365835790500131,0.062305763328141604,0.031152881664070802,4
action_head_input,natural_success,23,-0.002435778273783634,0.018224531435597525,0.010521938130197028,3
action_head_input,natural_success,24,0.017581640209802667,0.06697851935890851,0.03867006618178839,3
action_head_input,natural_success,25,0.02151841964861406,0.0791719874277979,0.04570996825371678,3
action_head_input,natural_success,26,-0.04201545172654708,0.0,0.0,1
action_head_input,natural_success,27,-0.0036564516462270213,0.0,0.0,1
action_head_input,natural_success,28,-0.007765432650379489,0.0,0.0,1
action_head_input,natural_success,29,-0.07723214249292853,0.0,0.0,1
action_head_input,natural_success,30,-0.08713141157188309,0.0,0.0,1
chunk_vector_mean,intervention_recovered_success,0,-0.004246742689136367,0.014124078724617024,0.003917314620022824,13
chunk_vector_mean,intervention_recovered_success,1,-0.0012163734014869647,0.008861698326905186,0.002457792900411546,13
chunk_vector_mean,intervention_recovered_success,2,0.012147333653809378,0.0,0.0,13
chunk_vector_mean,intervention_recovered_success,3,0.0172965453176265,0.014935153443795092,0.004142266272963522,13
chunk_vector_mean,intervention_recovered_success,4,0.019108037787048213,0.018808742347127344,0.005216606535350657,13
chunk_vector_mean,intervention_recovered_success,5,-0.010292007251423386,0.011026000388938783,0.003058062289661898,13
chunk_vector_mean,intervention_recovered_success,6,-0.04352855814464946,0.015726185815389926,0.004361659178835604,13
chunk_vector_mean,intervention_recovered_success,7,-0.03938234666949403,0.02865061152173011,0.007946249916538252,13
chunk_vector_mean,intervention_recovered_success,8,-0.041679266788059735,0.027583895605783098,0.00765039615259206,13
chunk_vector_mean,intervention_recovered_success,9,-0.013440558034144826,0.02714032247077384,0.0075273711000771225,13
chunk_vector_mean,intervention_recovered_success,10,0.0052380285462493605,0.01827756897332591,0.005069285548012021,13
chunk_vector_mean,intervention_recovered_success,11,0.00649285310813831,0.023672797696961248,0.006565652763852278,13
chunk_vector_mean,intervention_recovered_success,12,-0.01153700014863046,0.02806999744630923,0.007785216545754705,13
chunk_vector_mean,intervention_recovered_success,13,-0.027089756033856462,0.034340066586136524,0.009524220836858683,13
chunk_vector_mean,intervention_recovered_success,14,-0.020519631316835575,0.03801956914948149,0.010544731233808027,13
chunk_vector_mean,intervention_recovered_success,15,-0.031867412232150845,0.031036477158504897,0.008607969984981255,13
chunk_vector_mean,intervention_recovered_success,16,-0.01888458459874798,0.03846090138565957,0.010667134772812276,13
chunk_vector_mean,intervention_recovered_success,17,-0.005948359532952294,0.04482222916596227,0.01243144965680573,13
chunk_vector_mean,intervention_recovered_success,18,0.004055867803855843,0.039353898201071665,0.011360491860024928,12
chunk_vector_mean,intervention_recovered_success,19,0.00862418193146661,0.029003829767949206,0.008372684462027777,12
chunk_vector_mean,intervention_recovered_success,20,0.03539707851638924,0.05049971518189215,0.014578012077132432,12
chunk_vector_mean,intervention_recovered_success,21,0.01288435976173628,0.058512143854205875,0.018503164535871378,10
chunk_vector_mean,intervention_recovered_success,22,0.003534498933292461,0.055192567111793316,0.019513519237921335,8
chunk_vector_mean,intervention_recovered_success,23,-0.001650455157826097,0.03374984552886594,0.012756242579460637,7
chunk_vector_mean,intervention_recovered_success,24,0.006089242857016675,0.03895394570299586,0.014723207559262881,7
chunk_vector_mean,intervention_recovered_success,25,0.00021554155007227484,0.04869003444104593,0.018403103208311046,7
chunk_vector_mean,intervention_recovered_success,26,0.025841887582399522,0.04619728225396442,0.017460931441578186,7
chunk_vector_mean,intervention_recovered_success,27,0.034627242679656965,0.027081604399618146,0.01211126167546071,5
chunk_vector_mean,intervention_recovered_success,28,0.023918137155885408,0.050603954964351154,0.02921620702072784,3
chunk_vector_mean,intervention_recovered_success,29,0.04433771068372167,0.006482307358283938,0.004583683490778027,2
chunk_vector_mean,intervention_recovered_success,30,0.030348279930895936,0.0,0.0,1
chunk_vector_mean,natural_failure,0,-0.010506667139596384,0.009956087685206257,0.001733132406730095,33
chunk_vector_mean,natural_failure,1,-0.007516429868391039,0.00904092819094035,0.001573823587142684,33
chunk_vector_mean,natural_failure,2,-0.010753275342274186,0.009120268981938509,0.0015876350460613143,33
chunk_vector_mean,natural_failure,3,-0.015664524189211947,0.021280230131948286,0.0037044125795673683,33
chunk_vector_mean,natural_failure,4,-0.019725839643668763,0.023743070343760525,0.004133138030633077,33
chunk_vector_mean,natural_failure,5,-0.05115593956156231,0.01971514474129055,0.003431966183391162,33
chunk_vector_mean,natural_failure,6,-0.05317037703489551,0.022879468313672463,0.0039828042135567655,33
chunk_vector_mean,natural_failure,7,-0.030719183201892205,0.030988452514650097,0.005394397175444739,33
chunk_vector_mean,natural_failure,8,0.0006549880663744979,0.022280388059300285,0.0038785177271463134,33
chunk_vector_mean,natural_failure,9,0.022177522885740743,0.019010602166803836,0.003309321063503522,33
chunk_vector_mean,natural_failure,10,0.013590031995805088,0.02244242629756366,0.003906724963838392,33
chunk_vector_mean,natural_failure,11,-0.01611259531019249,0.020410704186060055,0.0035530475411144837,33
chunk_vector_mean,natural_failure,12,-0.03637603651321555,0.019517129111665657,0.003397496086743469,33
chunk_vector_mean,natural_failure,13,-0.046314388514700364,0.020177935016767238,0.0035125276297452352,33
chunk_vector_mean,natural_failure,14,-0.01723895031192351,0.04262317906164311,0.007419743100430813,33
chunk_vector_mean,natural_failure,15,0.03178100173425716,0.043976726577225435,0.007655365479168043,33
chunk_vector_mean,natural_failure,16,0.06592255975666944,0.02647117874135715,0.004608040745679753,33
chunk_vector_mean,natural_failure,17,0.06296899153600327,0.024666150493292963,0.004293825659322919,33
chunk_vector_mean,natural_failure,18,0.05073976025063984,0.031070703479939423,0.005408715230682398,33
chunk_vector_mean,natural_failure,19,0.03811944305852887,0.03603417431402028,0.006272744598883666,33
chunk_vector_mean,natural_failure,20,0.023303298935451532,0.02986439431339441,0.005198723758612371,33
chunk_vector_mean,natural_failure,21,0.007990444460975396,0.023883929998618915,0.004157658549169554,33
chunk_vector_mean,natural_failure,22,-6.818281160497679e-05,0.03297462234415117,0.005740144963694214,33
chunk_vector_mean,natural_failure,23,9.500890393511275e-05,0.028833439372601365,0.005019257539123172,33
chunk_vector_mean,natural_failure,24,0.006020371448339063,0.041627559652607865,0.0072464280074819604,33
chunk_vector_mean,natural_failure,25,0.013815108973335226,0.04284952225787687,0.007459144393472706,33
chunk_vector_mean,natural_failure,26,0.015571861163626539,0.033856392817658724,0.005893641500813355,33
chunk_vector_mean,natural_failure,27,0.020830769345061104,0.0313247121773695,0.005452932469323386,33
chunk_vector_mean,natural_failure,28,0.02961582955471216,0.03356773284964573,0.005843392250213407,33
chunk_vector_mean,natural_failure,29,0.025733024228991503,0.033687622513132946,0.005864262361806578,33
chunk_vector_mean,natural_failure,30,0.028348179799176906,0.032436678004080295,0.0056465008739400415,33
chunk_vector_mean,natural_success,0,0.010419334206002362,0.01449607633795578,0.0032414212098695336,20
chunk_vector_mean,natural_success,1,0.007478032178887484,0.008811865503603458,0.0019703930274642747,20
chunk_vector_mean,natural_success,2,0.010852609594156949,0.0133442201878402,0.00298385834467357,20
chunk_vector_mean,natural_success,3,0.015656312155800794,0.020926064653644764,0.004679210306710528,20
chunk_vector_mean,natural_success,4,0.019694442571650556,0.023517357338325377,0.005258640965964906,20
chunk_vector_mean,natural_success,5,-0.036064483234317185,0.024617222823707506,0.00550457836510693,20
chunk_vector_mean,natural_success,6,-0.04872254461460512,0.01751087042074186,0.003915549660596914,20
chunk_vector_mean,natural_success,7,-0.03773187385651039,0.024551241400211674,0.005489824470288042,20
chunk_vector_mean,natural_success,8,-0.011176753405069562,0.025165392733559416,0.005627152883271811,20
chunk_vector_mean,natural_success,9,0.018322027773539445,0.030228441980772867,0.006759285112291652,20
chunk_vector_mean,natural_success,10,0.013416915257222033,0.018006639061914916,0.00402640689887448,20
chunk_vector_mean,natural_success,11,-0.007363161264591728,0.026282054323141693,0.005876846005488705,20
chunk_vector_mean,natural_success,12,-0.03173235665833708,0.02333757807794862,0.0052184411012502,20
chunk_vector_mean,natural_success,13,-0.0455609141002832,0.029556436698921197,0.006609020163145728,20
chunk_vector_mean,natural_success,14,-0.04468445981855258,0.017816630322593237,0.0039839196531302485,20
chunk_vector_mean,natural_success,15,0.003219018093969282,0.048085417577613886,0.010752226243000792,20
chunk_vector_mean,natural_success,16,0.013690284385970896,0.043346795844026266,0.00969263821140481,20
chunk_vector_mean,natural_success,17,0.005095125404614107,0.04627446632162111,0.010347285231766945,20
chunk_vector_mean,natural_success,18,0.019708532551593237,0.05301246368660864,0.011853947245799603,20
chunk_vector_mean,natural_success,19,0.03103134131334495,0.05491649961620916,0.012279702622818479,20
chunk_vector_mean,natural_success,20,0.057189371673832194,0.0456941768048995,0.011423544201224874,16
chunk_vector_mean,natural_success,21,0.050029571000707075,0.04330224925757963,0.013693373546228686,10
chunk_vector_mean,natural_success,22,0.013658357942281972,0.0623057642282197,0.03115288211410985,4
chunk_vector_mean,natural_success,23,-0.002435778180415187,0.018224530023435263,0.010521937314884766,3
chunk_vector_mean,natural_success,24,0.017581642389954393,0.06697852112893873,0.03867006720371582,3
chunk_vector_mean,natural_success,25,0.021518420541600913,0.07917198737779887,0.04570996822484984,3
chunk_vector_mean,natural_success,26,-0.04201545090848574,0.0,0.0,1
chunk_vector_mean,natural_success,27,-0.0036564496634273747,0.0,0.0,1
chunk_vector_mean,natural_success,28,-0.007765430428580744,0.0,0.0,1
chunk_vector_mean,natural_success,29,-0.07723214386963084,0.0,0.0,1
chunk_vector_mean,natural_success,30,-0.08713141248949507,0.0,0.0,1
